lemma	lemma_orth	xpostag	llfpm10	lemma_freq	c1	c2	lemma_syl_count	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form	suffix_init	trigram	bigram1	bigram2	type
leḏint	legyint	[/V][Prs.NDef.3Pl]	1.705684043387432	43518	n	t	2	leḏintenek	legyintenek	enek	5357	0.7959367619149015	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	leḏintenek	NA	NA	nt	NA	linking vowel always
kering	kering	[/V][Prs.NDef.2Pl]	1.9960046439135095	84916	n	g	2	keringetek	keringetek	etek	13	-1.819041532151121	tek	keringtek	keringtek	5312	0.7922731819020032	0.0024472891566265	-6.012774333694733	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	keringtek	t	ngt	ng	gt	linking vowel varies
šért	sért	[/V][Prs.NDef.3Pl]	2.445578344004525	239091	r	t	1	šértenek	sértenek	enek	5039	0.7693594738978109	nek	šértnek	sértnek	3	-2.455863629738295	1679.6666666666667	7.426350640012489	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	šértnek	n	rtn	rt	tn	linking vowel varies
önt	önt	[/V][Prs.NDef.3Pl]	2.628092636201345	363980	n	t	1	öntenek	öntenek	enek	4980	0.7642444583017597	nek	öntnek	öntnek	3	-2.455863629738295	1660	7.414572881350589	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	öntnek	n	ntn	nt	tn	linking vowel varies
költ	költ	[/V][Prs.NDef.2Sg]	2.6688025015437415	399749	l	t	1	költes	költesz	es	4852	0.7529359077365775	s	költs	költsz	8	-2.0298948974660145	606.5	6.407704728384105	TRUE	Prs.NDef.2Sg (mondas)	4096	test	költs	s	lts	lt	ts	linking vowel varies
čeng	cseng	[/V][Prs.NDef.3Pl]	1.8314154384984305	58130	n	g	1	čengenek	csengenek	enek	4808	0.7489795745367253	nek	čengnek	csengnek	560	-0.18479685745175745	8.585714285714285	2.1500996924858486	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	čengnek	n	ngn	ng	gn	linking vowel varies
hord	hord	[/V][Prs.NDef.2Sg]	2.5559590570874056	308279	r	d	1	hordas	hordasz	as	4467	0.7170310680138807	s	hords	hordsz	62	-1.140593194959704	72.04838709677419	4.277337936307027	TRUE	Prs.NDef.2Sg (mondas)	4096	test	hords	s	rds	rd	ds	linking vowel varies
bont	bont	[/V][Prs.NDef.3Pl]	2.508831177112865	276577	n	t	1	bontanak	bontanak	anak	4306	0.7010891410295106	nak	bontnak	bontnak	3	-2.455863629738295	1435.3333333333333	7.269152389256199	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	bontnak	n	ntn	nt	tn	linking vowel varies
ébrest	ébreszt	[/V][Prs.NDef.3Pl]	2.0144439356578423	88599	s	t	2	ébrestenek	ébresztenek	enek	4285	0.6989659418012591	nek	ébrestnek	ébresztnek	1	-2.932984884457958	4285	8.36287583103188	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ébrestnek	n	stn	st	tn	linking vowel varies
sáll	száll	[/V][Prs.NDef.2Sg]	2.818571340335746	564360	l	l	1	sállas	szállasz	as	41	-1.3202010277382223	s	sálls	szállsz	4283	0.6987631899386115	0.00957272939528368	-4.648836910911063	TRUE	Prs.NDef.2Sg (mondas)	4096	test	sálls	s	lls	ll	ls	linking vowel varies
tolong	tolong	[/V][Prs.NDef.3Pl]	1.2105607427804643	13917	n	g	2	tolonganak	tolonganak	anak	4170	0.6871511705157997	nak	tolongnak	tolongnak	316	-0.433297801839554	13.19620253164557	2.579929101205935	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tolongnak	n	ngn	ng	gn	linking vowel varies
šugall	sugall	[/V][Prs.NDef.3Pl]	2.166726825892367	125809	l	l	2	šugallanak	sugallanak	anak	209	-0.6128385983469038	nak	šugallnak	sugallnak	4151	0.6851678489205616	0.05034931341845338	-2.988770296088228	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	šugallnak	n	lln	ll	ln	linking vowel varies
šejt	sejt	[/V][Prs.NDef.3Pl]	2.9107709750098145	697840	j	t	1	šejtenek	sejtenek	enek	4070	0.6766095247672622	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	šejtenek	NA	NA	jt	NA	linking vowel always
megért	megért	[/V][Prs.NDef.3Pl]	2.9406855700837777	747602	r	t	2	megértenek	megértenek	enek	3904	0.6585249245366963	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	megértenek	NA	NA	rt	NA	linking vowel always
vest	veszt	[/V][Prs.NDef.3Pl]	2.6514582920249814	384099	s	t	1	vestenek	vesztenek	enek	3860	0.6536024202137971	nek	vestnek	vesztnek	19	-1.654231283505129	203.1578947368421	5.313983483292436	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	vestnek	n	stn	st	tn	linking vowel varies
felejt	felejt	[/V][Prs.NDef.3Pl]	2.6921814049054085	421858	j	t	2	felejtenek	felejtenek	enek	3857	0.6532647544080841	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	felejtenek	NA	NA	jt	NA	linking vowel always
megért	megért	[/V][Prs.1Sg›2]	2.9406855700837777	747602	r	t	2	megértelek	megértelek	elek	3786	0.6451957251698202	lek	megértlek	megértlek	36	-1.3766823836906703	105.16666666666669	4.655546393313158	TRUE	Prs.1Sg›2 (mondalak)	1749	test	megértlek	l	rtl	rt	tl	linking vowel varies
áld	áld	[/V][Prs.1Sg›2]	1.9847463785340496	82743	l	d	1	áldalak	áldalak	alak	3776	0.6440471011680735	lak	áldlak	áldlak	203	-0.6254888465447449	18.600985221674875	2.923214548223604	TRUE	Prs.1Sg›2 (mondalak)	1749	test	áldlak	l	ldl	ld	dl	linking vowel varies
ságuld	száguld	[/V][Prs.NDef.3Pl]	1.6960677532704322	42565	l	d	2	ságuldanak	száguldanak	anak	3516	0.6130639819437764	nak	ságuldnak	száguldnak	32	-1.427834906138052	109.875	4.6993433560053415	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ságuldnak	n	ldn	ld	dn	linking vowel varies
kösönt	köszönt	[/V][Prs.NDef.3Pl]	2.6232584999815622	359951	n	t	2	kösöntenek	köszöntenek	enek	3341	0.5908915911801735	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	kösöntenek	NA	NA	nt	NA	linking vowel always
ḏűjt	gyűjt	[/V][Prs.NDef.2Sg]	2.9400629622305536	746531	j	t	1	ḏűjtes	gyűjtesz	es	3317	0.5877605870615245	s	ḏűjts	gyűjtsz	7	-2.087886844443701	473.8571428571428	6.1609058898917395	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ḏűjts	s	jts	jt	ts	linking vowel varies
rajong	rajong	[/V][Prs.NDef.2Sg]	2.0252970219361894	90841	n	g	2	rajongas	rajongasz	as	202	-0.627633515011334	s	rajongs	rajongsz	3314	0.5873676196253601	0.06095353047676524	-2.7976435005853033	TRUE	Prs.NDef.2Sg (mondas)	4096	test	rajongs	s	ngs	ng	gs	linking vowel varies
erest	ereszt	[/V][Prs.NDef.3Pl]	2.0182700425231386	89383	s	t	2	erestenek	eresztenek	enek	3168	0.567800288459498	nek	erestnek	eresztnek	3	-2.455863629738295	1056	6.962243464266207	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	erestnek	n	stn	st	tn	linking vowel varies
sorong	szorong	[/V][Prs.NDef.3Pl]	1.6523630266366331	38490	n	g	2	soronganak	szoronganak	anak	3148	0.5650498392290692	nak	sorongnak	szorongnak	255	-0.5264447040240027	12.345098039215689	2.5132590643788677	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	sorongnak	n	ngn	ng	gn	linking vowel varies
veršeng	verseng	[/V][Prs.NDef.2Pl]	1.673041590197379	40367	n	g	2	veršengetek	versengetek	etek	34	-1.4015059674157029	tek	veršengtek	versengtek	3139	0.5638064312420846	0.01083147499203568	-4.525299032225792	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	veršengtek	t	ngt	ng	gt	linking vowel varies
ṉújt	nyújt	[/V][Prs.NDef.2Sg]	3.490448433130639	2651144	j	t	1	ṉújtas	nyújtasz	as	3112	0.5600547038596935	s	ṉújts	nyújtsz	53	-1.2087090148571689	58.716981132075475	4.0727289717461606	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ṉújts	s	jts	jt	ts	linking vowel varies
tilt	tilt	[/V][Prs.NDef.3Pl]	2.4688841658205796	252272	l	t	1	tiltanak	tiltanak	anak	3102	0.5586569090196283	nak	tiltnak	tiltnak	2	-2.6319548887939765	1551	7.346655163176539	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tiltnak	n	ltn	lt	tn	linking vowel varies
óhajt	óhajt	[/V][Prs.NDef.3Pl]	1.6797460062903842	40995	j	t	2	óhajtanak	óhajtanak	anak	3102	0.5586569090196283	nak	óhajtnak	óhajtnak	9	-1.978742375018633	344.6666666666667	5.8425777664002645	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	óhajtnak	n	jtn	jt	tn	linking vowel varies
árt	árt	[/V][Prs.NDef.2Sg]	2.658968559291343	390799	r	t	1	ártas	ártasz	as	2962	0.5386001697272318	s	árts	ártsz	46	-1.2702270527763837	64.3913043478261	4.164978598338649	TRUE	Prs.NDef.2Sg (mondas)	4096	test	árts	s	rts	rt	ts	linking vowel varies
ajánl	ajánl	[/V][Prs.NDef.2Sg]	3.322595137004172	1801275	n	l	2	ajánlas	ajánlasz	as	2948	0.536542594729056	s	ajánls	ajánlsz	111	-0.8876619056713004	26.55855855855856	3.2793520519968933	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ajánls	s	nls	nl	ls	linking vowel varies
bojong	bolyong	[/V][Prs.NDef.3Pl]	1.5543797744589725	30716	n	g	2	bojonganak	bolyonganak	anak	2855	0.522621228123909	nak	bojongnak	bolyongnak	273	-0.49682223741720183	10.457875457875458	2.347355326905151	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	bojongnak	n	ngn	ng	gn	linking vowel varies
zeng	zeng	[/V][Prs.NDef.3Pl]	1.7743979085034178	50978	n	g	1	zengenek	zengenek	enek	2728	0.5028594815264835	nek	zengnek	zengnek	995	0.06483819628776764	2.741708542713568	1.00858128180476	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	zengnek	n	ngn	ng	gn	linking vowel varies
teṉést	tenyészt	[/V][Prs.NDef.3Pl]	1.5248516132674836	28697	s	t	2	teṉéstenek	tenyésztenek	enek	2722	0.5019032364093581	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	teṉéstenek	NA	NA	st	NA	linking vowel always
kíšért	kísért	[/V][Prs.NDef.3Pl]	1.5551849523789012	30773	r	t	2	kíšértenek	kísértenek	enek	2696	0.49773500340532434	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	kíšértenek	NA	NA	rt	NA	linking vowel always
ragast	ragaszt	[/V][Prs.NDef.3Pl]	2.1034803212938553	108759	s	t	2	ragastanak	ragasztanak	anak	2659	0.49173345287360926	nak	ragastnak	ragasztnak	1	-2.932984884457958	2659	7.88570539124302	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ragastnak	n	stn	st	tn	linking vowel varies
örvend	örvend	[/V][Prs.NDef.2Pl]	2.1193126646506104	112797	n	d	2	örvendetek	örvendetek	etek	21	-1.6107655897240385	tek	örvendtek	örvendtek	2639	0.4884545057620919	0.00795755968169761	-4.833632898779901	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	örvendtek	t	ndt	nd	dt	linking vowel varies
hajt	hajt	[/V][Prs.NDef.2Sg]	2.919594521957997	712163	j	t	1	hajtas	hajtasz	as	2632	0.4873010004839601	s	hajts	hajtsz	9	-1.978742375018633	292.44444444444446	5.678274715108988	TRUE	Prs.NDef.2Sg (mondas)	4096	test	hajts	s	jts	jt	ts	linking vowel varies
varr	varr	[/V][Prs.NDef.3Pl]	2.1150449597688534	111694	r	r	1	varranak	varranak	anak	1	-2.932984884457958	nak	varrnak	varrnak	2478	0.4611164175820868	4.035512510088781e-4	-7.815207062189088	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	varrnak	n	rrn	rr	rn	linking vowel varies
gerjest	gerjeszt	[/V][Prs.NDef.3Pl]	1.5671280377017365	31631	s	t	2	gerjestenek	gerjesztenek	enek	2454	0.4568896739330277	nek	gerjestnek	gerjesztnek	1	-2.932984884457958	2454	7.805474625270857	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	gerjestnek	n	stn	st	tn	linking vowel varies
vest	veszt	[/V][Prs.NDef.2Sg]	2.6514582920249814	384099	s	t	1	vestes	vesztesz	es	2439	0.45422691585577274	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	vestes	NA	NA	st	NA	linking vowel always
ment	ment	[/V][Prs.NDef.2Pl]	2.6656885548669886	396893	n	t	1	mentetek	mentetek	etek	2438	0.4540488168244052	tek	menttek	menttek	20	-1.6319548887939763	121.9	4.803201036487226	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	menttek	t	ntt	nt	tt	linking vowel varies
mond	mond	[/V][Prs.NDef.2Pl]	4.129447533832242	11546023	n	d	1	mondotok	mondotok	otok	1909	0.34782104393570895	tok	mondtok	mondtok	2410	0.44903215811691055	0.7921161825726141	-0.2330472027589531	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	mondtok	t	ndt	nd	dt	linking vowel varies
hejtáll	helytáll	[/V][Prs.NDef.3Pl]	1.785201141146585	52262	l	l	2	hejtállanak	helytállanak	anak	26	-1.5180115364871398	nak	hejtállnak	helytállnak	2409	0.4488519155403856	0.0107928601079286	-4.528870464593389	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	hejtállnak	n	lln	ll	ln	linking vowel varies
akast	akaszt	[/V][Prs.NDef.3Pl]	2.0187556513332554	89483	s	t	2	akastanak	akasztanak	anak	2402	0.4475881186089294	nak	akastnak	akasztnak	6	-2.1548336340743144	400.3333333333333	5.9922975334118735	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	akastnak	n	stn	st	tn	linking vowel varies
ajánl	ajánl	[/V][Prs.NDef.2Pl]	3.322595137004172	1801275	n	l	2	ajánlotok	ajánlotok	otok	2389	0.44523126529192	tok	ajánltok	ajánltok	15	-1.756893625402277	159.26666666666668	5.070579946223599	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	ajánltok	t	nlt	nl	lt	linking vowel varies
fešt	fest	[/V][Prs.NDef.2Sg]	2.6777795819372385	408098	š	t	1	feštes	festesz	es	2319	0.4323158641800295	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	feštes	NA	NA	št	NA	linking vowel always
növest	növeszt	[/V][Prs.NDef.3Pl]	1.5623235102166582	31283	s	t	2	növestenek	növesztenek	enek	2149	0.3992515310334855	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	növestenek	NA	NA	st	NA	linking vowel always
emést	emészt	[/V][Prs.NDef.3Pl]	1.792510213214763	53149	s	t	2	eméstenek	emésztenek	enek	2089	0.3869535555223508	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	eméstenek	NA	NA	st	NA	linking vowel always
válast	választ	[/V][Prs.NDef.2Pl]	3.596984538197973	3388203	s	t	2	válastotok	választotok	otok	2083	0.3857043854897881	tok	válasttok	választtok	2	-2.6319548887939765	1041.5	6.948417260701027	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	válasttok	t	stt	st	tt	linking vowel varies
robbant	robbant	[/V][Prs.NDef.3Pl]	1.758706491233094	49169	n	t	2	robbantanak	robbantanak	anak	2016	0.3715056433155299	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	robbantanak	NA	NA	nt	NA	linking vowel always
forr	forr	[/V][Prs.NDef.3Pl]	1.836569668505726	58824	r	r	1	forranak	forranak	anak	33	-1.4144709445800705	nak	forrnak	forrnak	1982	0.3641187656912987	0.01664984863773965	-4.095354153423453	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	forrnak	n	rrn	rr	rn	linking vowel varies
üvölt	üvölt	[/V][Prs.NDef.3Pl]	1.8333164000862288	58385	l	t	2	üvöltenek	üvöltenek	enek	1976	0.3628020557936515	nek	üvöltnek	üvöltnek	5	-2.234014880121939	395.2	5.979391965873713	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	üvöltnek	n	ltn	lt	tn	linking vowel varies
séḏell	szégyell	[/V][Prs.NDef.3Pl]	2.0545830722375222	97178	l	l	2	séḏellenek	szégyellenek	enek	50	-1.234014880121939	nek	séḏellnek	szégyellnek	1943	0.3554879161418247	0.02573340195573855	-3.659965443949294	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	séḏellnek	n	lln	ll	ln	linking vowel varies
serkest	szerkeszt	[/V][Prs.NDef.3Pl]	2.4176584720723215	224204	s	t	2	serkestenek	szerkesztenek	enek	1930	0.3525724245498159	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	serkestenek	NA	NA	st	NA	linking vowel always
šarkall	sarkall	[/V][Prs.NDef.3Pl]	1.673009313043713	40364	l	l	2	šarkallanak	sarkallanak	anak	44	-1.2895322079717704	nak	šarkallnak	sarkallnak	1925	0.3514458493865616	0.02285714285714285	-3.7784916128036232	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	šarkallnak	n	lln	ll	ln	linking vowel varies
šújt	sújt	[/V][Prs.NDef.3Pl]	2.2020777650972594	136478	j	t	1	šújtanak	sújtanak	anak	1910	0.3480484827897697	nak	šújtnak	sújtnak	1	-2.932984884457958	1910	7.554858521040676	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	šújtnak	n	jtn	jt	tn	linking vowel varies
hall	hall	[/V][Prs.NDef.2Pl]	3.340736603116228	1878112	l	l	1	hallotok	hallotok	otok	1900	0.3457687164948711	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	hallotok	NA	NA	ll	NA	linking vowel always
megért	megért	[/V][Prs.NDef.2Sg]	2.9406855700837777	747602	r	t	2	megértes	megértesz	es	1897	0.34508244643070474	s	megérts	megértsz	5	-2.234014880121939	379.4	5.938591057500914	TRUE	Prs.NDef.2Sg (mondas)	4096	test	megérts	s	rts	rt	ts	linking vowel varies
küld	küld	[/V][Prs.1Sg›2]	3.329046184230405	1828231	l	d	1	küldelek	küldelek	elek	1871	0.33908890304205214	lek	küldlek	küldlek	68	-1.1004759717517214	27.514705882352946	3.314720621097983	TRUE	Prs.1Sg›2 (mondalak)	1749	test	küldlek	l	ldl	ld	dl	linking vowel varies
olt	olt	[/V][Prs.NDef.3Pl]	2.01363438478017	88434	l	t	1	oltanak	oltanak	anak	1854	0.33512484535052045	nak	oltnak	oltnak	1	-2.932984884457958	1854	7.5251007461258	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	oltnak	n	ltn	lt	tn	linking vowel varies
végrehajt	végrehajt	[/V][Prs.NDef.3Pl]	2.3635815912942486	197955	j	t	3	végrehajtanak	végrehajtanak	anak	1848	0.3337170824261301	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	végrehajtanak	NA	NA	jt	NA	linking vowel always
dönt	dönt	[/V][Prs.NDef.2Pl]	3.394476429170933	2125501	n	t	1	döntötök	döntötök	ötök	1836	0.3308877924072658	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Pl (mondotok)	3308	cc training	döntötök	NA	NA	nt	NA	linking vowel always
ost	oszt	[/V][Prs.NDef.2Sg]	3.0325272520246824	923660	s	t	1	ostas	osztasz	as	1761	0.3127744715093191	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.2Sg (mondas)	4096	cc training	ostas	NA	NA	st	NA	linking vowel always
eḏetért	egyetért	[/V][Prs.NDef.2Pl]	2.6806793792943684	410832	r	t	3	eḏetértetek	egyetértetek	etek	1615	0.27518764220916386	tek	eḏetérttek	egyetérttek	42	-1.3097355940600577	38.45238095238095	3.649420617373389	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	eḏetérttek	t	rtt	rt	tt	linking vowel varies
pillant	pillant	[/V][Prs.NDef.2Sg]	2.0275762625908595	91319	n	t	2	pillantas	pillantasz	as	1613	0.27464948293100366	s	pillants	pillantsz	22	-1.5905622036357516	73.31818181818181	4.294808624766893	TRUE	Prs.NDef.2Sg (mondas)	4096	test	pillants	s	nts	nt	ts	linking vowel varies
felejt	felejt	[/V][Prs.NDef.2Sg]	2.6921814049054085	421858	j	t	2	felejtes	felejtesz	es	1564	0.2612518642658714	s	felejts	felejtsz	36	-1.3766823836906703	43.44444444444444	3.7714829826491463	TRUE	Prs.NDef.2Sg (mondas)	4096	test	felejts	s	jts	jt	ts	linking vowel varies
jelent	jelent	[/V][Prs.NDef.2Sg]	3.848512349249592	6046405	n	t	2	jelentes	jelentesz	es	1524	0.25000008254562384	s	jelents	jelentsz	15	-1.756893625402277	101.6	4.6210435351443815	TRUE	Prs.NDef.2Sg (mondas)	4096	test	jelents	s	nts	nt	ts	linking vowel varies
illest	illeszt	[/V][Prs.NDef.3Pl]	2.06868393886985	100385	s	t	2	illestenek	illesztenek	enek	1488	0.23961804675190207	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	illestenek	NA	NA	st	NA	linking vowel always
lézeng	lézeng	[/V][Prs.NDef.3Pl]	1.031557581621179	9216	n	g	2	lézengenek	lézengenek	enek	1404	0.21438222333582865	nek	lézengnek	lézengnek	73	-1.069662024337502	19.232876712328768	2.9566211434373653	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lézengnek	n	ngn	ng	gn	linking vowel varies
kelt	kelt	[/V][Prs.NDef.2Pl]	2.7981185534768014	538398	l	t	1	keltetek	keltetek	etek	1379	0.20657938171789195	tek	kelttek	kelttek	1	-2.932984884457958	1379	7.229113877793302	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	kelttek	t	ltt	lt	tt	linking vowel varies
lappang	lappang	[/V][Prs.NDef.3Pl]	1.2723819034085184	16046	n	g	2	lappanganak	lappanganak	anak	1369	0.20341856367603217	nak	lappangnak	lappangnak	187	-0.6611432779214589	7.320855614973262	1.9907272084338623	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lappangnak	n	ngn	ng	gn	linking vowel varies
zeng	zeng	[/V][Prs.NDef.2Pl]	1.7743979085034178	50978	n	g	1	zengetek	zengetek	etek	12	-1.853803638410333	tek	zengtek	zengtek	1349	0.1970270652139464	0.00889547813194959	-4.722212206419756	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	zengtek	t	ngt	ng	gt	linking vowel varies
pillant	pillant	[/V][Prs.NDef.3Pl]	2.0275762625908595	91319	n	t	2	pillantanak	pillantanak	anak	1347	0.19638271126502777	nak	pillantnak	pillantnak	1	-2.932984884457958	1347	7.205635176410364	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	pillantnak	n	ntn	nt	tn	linking vowel varies
lejt	lejt	[/V][Prs.NDef.3Pl]	1.1958342577365526	13453	j	t	1	lejtenek	lejtenek	enek	1333	0.1918452649559014	nek	lejtnek	lejtnek	11	-1.8915921992997329	121.1818181818182	4.797292047380338	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lejtnek	n	jtn	jt	tn	linking vowel varies
önt	önt	[/V][Prs.NDef.2Sg]	2.628092636201345	363980	n	t	1	öntes	öntesz	es	1320	0.187589046747892	s	önts	öntsz	8	-2.0298948974660145	165	5.10594547390058	TRUE	Prs.NDef.2Sg (mondas)	4096	test	önts	s	nts	nt	ts	linking vowel varies
félreért	félreért	[/V][Prs.NDef.2Sg]	1.6781859130022172	40848	r	t	3	félreértes	félreértesz	es	1313	0.18527984163152153	s	félreérts	félreértsz	7	-2.087886844443701	187.57142857142856	5.2341597252474825	TRUE	Prs.NDef.2Sg (mondas)	4096	test	félreérts	s	rts	rt	ts	linking vowel varies
bossant	bosszant	[/V][Prs.NDef.3Pl]	1.6866614018736934	41653	n	t	2	bossantanak	bosszantanak	anak	1308	0.18362285953029064	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	bossantanak	NA	NA	nt	NA	linking vowel always
kong	kong	[/V][Prs.NDef.3Pl]	1.684612987091838	41457	n	g	1	konganak	konganak	anak	1304	0.18229270693794355	nak	kongnak	kongnak	305	-0.448685045111172	4.275409836065574	1.4528799658791869	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	kongnak	n	ngn	ng	gn	linking vowel varies
lézeng	lézeng	[/V][Prs.NDef.2Pl]	1.031557581621179	9216	n	g	2	lézengetek	lézengetek	etek	2	-2.6319548887939765	tek	lézengtek	lézengtek	1292	0.17827762920110743	0.00154798761609907	-6.470799503782602	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	lézengtek	t	ngt	ng	gt	linking vowel varies
függ	függ	[/V][Prs.NDef.2Sg]	2.921588333286279	715440	g	g	1	függes	függesz	es	217	-0.5965251506094283	s	függs	függsz	1289	0.17726803289544518	0.16834755624515127	-1.781724649398728	TRUE	Prs.NDef.2Sg (mondas)	4096	test	függs	s	ggs	gg	gs	linking vowel varies
megšért	megsért	[/V][Prs.NDef.3Pl]	2.1871545349738746	131868	r	t	2	megšértenek	megsértenek	enek	1280	0.17422508518991056	nek	megšértnek	megsértnek	1	-2.932984884457958	1280	7.154615356913663	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	megšértnek	n	rtn	rt	tn	linking vowel varies
töpreng	töpreng	[/V][Prs.NDef.3Pl]	1.6971377584013545	42670	n	g	2	töprengenek	töprengenek	enek	1241	0.16078689704077198	nek	töprengnek	töprengnek	32	-1.427834906138052	38.78125	3.657936882404881	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	töprengnek	n	ngn	ng	gn	linking vowel varies
irt	irt	[/V][Prs.NDef.3Pl]	2.0216145648335377	90074	r	t	1	irtanak	irtanak	anak	1233	0.1579781921377738	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	irtanak	NA	NA	rt	NA	linking vowel always
ránt	ránt	[/V][Prs.NDef.3Pl]	2.1327815031647908	116350	n	t	1	rántanak	rántanak	anak	1210	0.14980048585849226	NA	NA	NA	NA	NA	NA	NA	FALSE	Prs.NDef.3Pl (mondanak)	4938	cc training	rántanak	NA	NA	nt	NA	linking vowel always
vall	vall	[/V][Prs.NDef.2Sg]	2.7990089795374744	539503	l	l	1	vallas	vallasz	as	1203	0.14728074288188692	s	valls	vallsz	23	-1.571257048440365	52.30434782608695	3.957079500045529	TRUE	Prs.NDef.2Sg (mondas)	4096	test	valls	s	lls	ll	ls	linking vowel varies
leng	leng	[/V][Prs.NDef.3Pl]	1.7526762559372897	48491	n	g	1	lengenek	lengenek	enek	1199	0.1458342986408908	nek	lengnek	lengnek	279	-0.48738068118436023	4.297491039426523	1.4580313732061487	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lengnek	n	ngn	ng	gn	linking vowel varies
