lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
értékešít	értékesít	[/V][Prs.NDef.3Pl]	2.4192960625811124	225051	t	t		4	vc	értékešítenek	értékesítenek	enek	8540	0.9984729862310472	nek	értékešítnek	értékesítnek	8	-2.0298948974660145	1067.5	6.97307474510278	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ḏanúšít	gyanúsít	[/V][Prs.NDef.3Pl]	1.686921985867005	41678	t	t		3	vc	ḏanúšítanak	gyanúsítanak	anak	8123	0.9767315687763868	nak	ḏanúšítnak	gyanúsítnak	10	-1.9329848844579576	812.3	6.699869730056908	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
sámít	számít	[/V][Prs.NDef.2Sg]	3.4385556394811343	2352559	t	t		2	vc	sámítas	számítasz	as	7915	0.9654660347404168	s	sámíts	számítsz	67	-1.1069100817571311	118.13432835820896	4.771822352924146	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
alapít	alapít	[/V][Prs.NDef.3Pl]	2.6209976060676277	358082	t	t		3	vc	alapítanak	alapítanak	anak	7833	0.960943242084649	nak	alapítnak	alapítnak	12	-1.853803638410333	652.75	6.481194207579239	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
old	old	[/V][Prs.NDef.3Pl]	2.8249058973828483	572652	ld	l	d	1	cc	oldanak	oldanak	anak	7809	0.9596105383709403	nak	oldnak	oldnak	15	-1.756893625402277	520.6	6.254981992560465	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	oldnak
eḏetért	egyetért	[/V][Prs.NDef.2Sg]	2.6806793792943684	410832	rt	r	t	3	cc	eḏetértes	egyetértesz	es	7768	0.9573243324419906	s	eḏetérts	egyetértsz	7	-2.087886844443701	1109.7142857142858	7.011857860915848	TRUE	Prs.NDef.2Sg (mondas)	4096	test	eḏetérts
sólít	szólít	[/V][Prs.NDef.3Pl]	2.4536906166811505	243599	t	t		2	vc	sólítanak	szólítanak	anak	7749	0.9562607764350216	nak	sólítnak	szólítnak	9	-1.978742375018633	861	6.7580945044277305	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
kiált	kiált	[/V][Prs.NDef.3Pl]	2.355172642073583	194159	lt	l	t	2	cc	kiáltanak	kiáltanak	anak	7741	0.955812182998723	nak	kiáltnak	kiáltnak	29	-1.4705868865590015	266.9310344827586	5.586990327218239	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	kiáltnak
javít	javít	[/V][Prs.NDef.3Pl]	2.953715041297892	770371	t	t		2	vc	javítanak	javítanak	anak	7558	0.945422003123038	nak	javítnak	javítnak	4	-2.3309248931299953	1889.5	7.544067522789543	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
árast	áraszt	[/V][Prs.NDef.3Pl]	2.0384301389270374	93630	st	s	t	2	cc	árastanak	árasztanak	anak	7527	0.9436370315763152	nak	árastnak	árasztnak	1	-2.932984884457958	7527	8.926251835034533	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	árastnak
tart	tart	[/V][Prs.NDef.2Pl]	3.987109835917599	8319452	rt	r	t	1	cc	tartotok	tartotok	otok	7279	0.9290868349220364	tok	tarttok	tarttok	14	-1.7868568487797198	519.9285714285714	6.253691439502999	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	tarttok
ért	ért	[/V][Prs.1Sg›2]	3.4293511043012694	2303223	rt	r	t	1	cc	értelek	értelek	elek	7233	0.9263335806391584	lek	értlek	értlek	128	-0.8257749148100895	56.5078125	4.034378902929664	TRUE	Prs.1Sg›2 (mondalak)	1749	test	értlek
össpontošít	összpontosít	[/V][Prs.NDef.3Pl]	2.1182486987272786	112521	t	t		4	vc	össpontošítanak	összpontosítanak	anak	7119	0.9194341084790436	nak	össpontošítnak	összpontosítnak	10	-1.9329848844579576	711.9	6.5679374521098275	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
int	int	[/V][Prs.NDef.3Pl]	2.329181328593249	182880	nt	n	t	1	cc	intenek	intenek	enek	6982	0.9109949600202022	nek	intnek	intnek	7	-2.087886844443701	997.4285714285714	6.905180538609668	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	intnek
tekint	tekint	[/V][Prs.NDef.2Sg]	3.253129436802632	1535021	nt	n	t	2	cc	tekintes	tekintesz	es	6947	0.9088124144163976	s	tekints	tekintsz	63	-1.133644335004376	110.26984126984127	4.702930464301348	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tekints
reng	reng	[/V][Prs.NDef.2Pl]	1.2320515955366076	14623	ng	n	g	1	cc	rengetek	rengetek	etek	6867	0.9037821629362476	tek	rengtek	rengtek	44	-1.2895322079717704	156.0681818181818	5.0502929747024154	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	rengtek
tisteleg	tiszteleg	[/V][Prs.NDef.2Pl]	1.8827389322445935	65422	g	g		3	vc	tistelegetek	tisztelegetek	etek	4	-2.3309248931299953	tek	tistelegtek	tisztelegtek	6623	0.8880698705889303	6.039559112184811e-4	-7.412009357365089	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
állapít	állapít	[/V][Prs.NDef.3Pl]	2.74181657111889	472935	t	t		3	vc	állapítanak	állapítanak	anak	6540	0.8825928638663094	nak	állapítnak	állapítnak	1	-2.932984884457958	6540	8.785692444451245	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
sakít	szakít	[/V][Prs.NDef.3Pl]	2.3864459931084663	208656	t	t		2	vc	sakítanak	szakítanak	anak	6419	0.87448249122632	nak	sakítnak	szakítnak	3	-2.455863629738295	2139.6666666666665	7.668405332643668	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ḏújt	gyújt	[/V][Prs.NDef.3Pl]	2.117290442944573	112273	jt	j	t	1	cc	ḏújtanak	gyújtanak	anak	6310	0.8670444747861765	nak	ḏújtnak	gyújtnak	3	-2.455863629738295	2103.3333333333335	7.6512786668671495	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ḏújtnak
dísít	díszít	[/V][Prs.NDef.3Pl]	2.369131658550108	200501	t	t		2	vc	dísítenek	díszítenek	enek	6299	0.8662867238919149	nek	dísítnek	díszítnek	1	-2.932984884457958	6299	8.74814616962193	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ront	ront	[/V][Prs.NDef.3Pl]	2.498256616638663	269924	nt	n	t	1	cc	rontanak	rontanak	anak	6283	0.8651821752579814	nak	rontnak	rontnak	11	-1.8915921992997329	571.1818181818181	6.3477075796045765	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	rontnak
állít	állít	[/V][Prs.NDef.2Sg]	3.44386770736415	2381511	t	t		2	vc	állítas	állítasz	as	6189	0.8586355982348562	s	állíts	állítsz	58	-1.169556890895021	106.70689655172414	4.6700857911929425	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
merít	merít	[/V][Prs.NDef.3Pl]	2.229707939547056	145443	t	t		2	vc	merítenek	merítenek	enek	6167	0.8570890639683469	nek	merítnek	merítnek	6	-2.1548336340743144	1027.8333333333333	6.935208305763438	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
értešít	értesít	[/V][Prs.NDef.3Pl]	2.730372991832843	460636	t	t		3	vc	értešítenek	értesítenek	enek	6127	0.8542629958739961	nek	értešítnek	értesítnek	1	-2.932984884457958	6127	8.720460512725655	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
tanúšít	tanúsít	[/V][Prs.NDef.3Pl]	2.1307836769343704	115816	t	t		3	vc	tanúšítanak	tanúsítanak	anak	6050	0.848770490194511	nak	tanúšítnak	tanúsítnak	9	-1.978742375018633	672.2222222222222	6.510588973688668	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
árušít	árusít	[/V][Prs.NDef.3Pl]	1.805311974775284	54739	t	t		3	vc	árušítanak	árusítanak	anak	6049	0.848698700049393	nak	árušítnak	árusítnak	6	-2.1548336340743144	1008.1666666666666	6.915888778878859	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
erőšít	erősít	[/V][Prs.NDef.3Pl]	2.905973710211774	690174	t	t		3	vc	erőšítenek	erősítenek	enek	5979	0.8436436689621922	nek	erőšítnek	erősítnek	2	-2.6319548887939765	2989.5	8.002861428320958	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
čábít	csábít	[/V][Prs.NDef.3Pl]	2.004221969439173	86538	t	t		2	vc	čábítanak	csábítanak	anak	5884	0.8366877795975347	nak	čábítnak	csábítnak	10	-1.9329848844579576	588.4	6.377406988727283	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
vált	vált	[/V][Prs.NDef.2Sg]	3.138701646345799	1179469	lt	l	t	1	cc	váltas	váltasz	as	5874	0.8359490577288237	s	válts	váltsz	14	-1.7868568487797198	419.57142857142856	6.039233782143307	TRUE	Prs.NDef.2Sg (mondas)	4096	test	válts
tart	tart	[/V][Prs.1Sg›2]	3.987109835917599	8319452	rt	r	t	1	cc	tartalak	tartalak	alak	5730	0.8251697375094321	lak	tartlak	tartlak	91	-0.9739434921368644	62.967032967032964	4.142611303191935	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tartlak
teremt	teremt	[/V][Prs.NDef.2Sg]	2.9969798872652507	851069	mt	m	t	2	cc	teremtes	teremtesz	es	5528	0.8095831499081841	s	teremts	teremtsz	17	-1.702535963079684	325.1764705882353	5.784368021391289	TRUE	Prs.NDef.2Sg (mondas)	4096	test	teremts
épít	épít	[/V][Prs.NDef.2Sg]	3.2018428583606102	1364042	t	t		2	vc	építes	építesz	es	5421	0.8010945228226365	s	építs	építsz	139	-0.7899700842038627	39	3.6635616461296463	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
bizoṉít	bizonyít	[/V][Prs.NDef.3Pl]	2.9793535707849195	817219	t	t		3	vc	bizoṉítanak	bizonyítanak	anak	5347	0.7951252996423828	nak	bizoṉítnak	bizonyítnak	20	-1.6319548887939763	267.35	5.588558661394741	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
tudóšít	tudósít	[/V][Prs.NDef.3Pl]	1.8553673509578448	61426	t	t		3	vc	tudóšítanak	tudósítanak	anak	5317	0.7926817758562207	nak	tudóšítnak	tudósítnak	16	-1.728864901802033	332.3125	5.806075791264557	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
kering	kering	[/V][Prs.NDef.2Pl]	1.9960046439135095	84916	ng	n	g	2	cc	keringetek	keringetek	etek	13	-1.819041532151121	tek	keringtek	keringtek	5312	0.7922731819020032	0.002447289156626506	-6.012774333694733	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	keringtek
šért	sért	[/V][Prs.NDef.3Pl]	2.445578344004525	239091	rt	r	t	1	cc	šértenek	sértenek	enek	5039	0.7693594738978109	nek	šértnek	sértnek	3	-2.455863629738295	1679.6666666666667	7.426350640012489	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	šértnek
önt	önt	[/V][Prs.NDef.3Pl]	2.628092636201345	363980	nt	n	t	1	cc	öntenek	öntenek	enek	4980	0.7642444583017597	nek	öntnek	öntnek	3	-2.455863629738295	1660	7.414572881350589	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	öntnek
költ	költ	[/V][Prs.NDef.2Sg]	2.6688025015437415	399749	lt	l	t	1	cc	költes	költesz	es	4852	0.7529359077365775	s	költs	költsz	8	-2.0298948974660145	606.5	6.407704728384105	TRUE	Prs.NDef.2Sg (mondas)	4096	test	költs
újít	újít	[/V][Prs.NDef.3Pl]	2.127637419851998	114980	t	t		2	vc	újítanak	újítanak	anak	4822	0.750242321583477	nak	újítnak	újítnak	13	-1.819041532151121	370.9230769230769	5.91599470127958	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
čeng	cseng	[/V][Prs.NDef.3Pl]	1.8314154384984305	58130	ng	n	g	1	cc	čengenek	csengenek	enek	4808	0.7489795745367253	nek	čengnek	csengnek	560	-0.18479685745175745	8.585714285714285	2.1500996924858486	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	čengnek
boṉolít	bonyolít	[/V][Prs.NDef.3Pl]	2.1356461792563586	117120	t	t		3	vc	boṉolítanak	bonyolítanak	anak	4797	0.7479848340079394	nak	boṉolítnak	bonyolítnak	4	-2.3309248931299953	1199.25	7.0894516403821735	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
vesít	veszít	[/V][Prs.NDef.2Sg]	2.5808730275382565	326481	t	t		2	vc	vesítes	veszítesz	es	4587	0.7285438556740248	s	vesíts	veszítsz	18	-1.6777123793546518	254.83333333333334	5.540609736701008	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
buzdít	buzdít	[/V][Prs.NDef.3Pl]	2.031524593591308	92153	t	t		2	vc	buzdítanak	buzdítanak	anak	4509	0.7210953508486128	nak	buzdítnak	buzdítnak	6	-2.1548336340743144	751.5	6.622071209193029	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
továbbít	továbbít	[/V][Prs.NDef.3Pl]	2.467470209806045	251452	t	t		3	vc	továbbítanak	továbbítanak	anak	4469	0.7172254702024012	nak	továbbítnak	továbbítnak	3	-2.455863629738295	1489.6666666666667	7.306307660265342	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
hord	hord	[/V][Prs.NDef.2Sg]	2.5559590570874056	308279	rd	r	d	1	cc	hordas	hordasz	as	4467	0.7170310680138807	s	hords	hordsz	62	-1.140593194959704	72.04838709677419	4.277337936307027	TRUE	Prs.NDef.2Sg (mondas)	4096	test	hords
bont	bont	[/V][Prs.NDef.3Pl]	2.508831177112865	276577	nt	n	t	1	cc	bontanak	bontanak	anak	4306	0.7010891410295106	nak	bontnak	bontnak	3	-2.455863629738295	1435.3333333333333	7.269152389256199	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	bontnak
ébrest	ébreszt	[/V][Prs.NDef.3Pl]	2.0144439356578423	88599	st	s	t	2	cc	ébrestenek	ébresztenek	enek	4285	0.6989659418012591	nek	ébrestnek	ébresztnek	1	-2.932984884457958	4285	8.36287583103188	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ébrestnek
sáll	száll	[/V][Prs.NDef.2Sg]	2.818571340335746	564360	ll	l	l	1	cc	sállas	szállasz	as	41	-1.3202010277382223	s	sálls	szállsz	4283	0.6987631899386115	0.00957272939528368	-4.648836910911063	TRUE	Prs.NDef.2Sg (mondas)	4096	test	sálls
tolong	tolong	[/V][Prs.NDef.3Pl]	1.2105607427804643	13917	ng	n	g	2	cc	tolonganak	tolonganak	anak	4170	0.6871511705157997	nak	tolongnak	tolongnak	316	-0.433297801839554	13.19620253164557	2.579929101205935	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tolongnak
šugall	sugall	[/V][Prs.NDef.3Pl]	2.166726825892367	125809	ll	l	l	2	cc	šugallanak	sugallanak	anak	209	-0.6128385983469038	nak	šugallnak	sugallnak	4151	0.6851678489205616	0.05034931341845338	-2.988770296088228	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	šugallnak
pustít	pusztít	[/V][Prs.NDef.3Pl]	2.052216973906614	96650	t	t		2	vc	pustítanak	pusztítanak	anak	4091	0.6788445950404158	nak	pustítnak	pusztítnak	48	-1.2517436470823706	85.22916666666667	4.445343707021507	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
fordít	fordít	[/V][Prs.NDef.2Sg]	3.014535099548731	886176	t	t		2	vc	fordítas	fordítasz	as	3930	0.6614076659174688	s	fordíts	fordítsz	44	-1.2895322079717704	89.31818181818181	4.492205070945046	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
vest	veszt	[/V][Prs.NDef.3Pl]	2.6514582920249814	384099	st	s	t	1	cc	vestenek	vesztenek	enek	3860	0.6536024202137971	nek	vestnek	vesztnek	19	-1.654231283505129	203.1578947368421	5.313983483292436	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	vestnek
megért	megért	[/V][Prs.1Sg›2]	2.9406855700837777	747602	rt	r	t	2	cc	megértelek	megértelek	elek	3786	0.6451957251698202	lek	megértlek	megértlek	36	-1.3766823836906703	105.16666666666667	4.655546393313158	TRUE	Prs.1Sg›2 (mondalak)	1749	test	megértlek
áld	áld	[/V][Prs.1Sg›2]	1.9847463785340496	82743	ld	l	d	1	cc	áldalak	áldalak	alak	3776	0.6440471011680735	lak	áldlak	áldlak	203	-0.6254888465447449	18.600985221674875	2.923214548223604	TRUE	Prs.1Sg›2 (mondalak)	1749	test	áldlak
fojóšít	folyósít	[/V][Prs.NDef.3Pl]	1.674427243356221	40496	t	t		3	vc	fojóšítanak	folyósítanak	anak	3685	0.6334526077371124	nak	fojóšítnak	folyósítnak	4	-2.3309248931299953	921.25	6.825731443503546	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
pereg	pereg	[/V][Prs.NDef.2Pl]	1.4743890218530462	25549	g	g		2	vc	peregetek	peregetek	etek	2	-2.6319548887939765	tek	peregtek	peregtek	3606	0.6240408379284252	5.546311702717693e-4	-7.497207223203318	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
azonošít	azonosít	[/V][Prs.NDef.3Pl]	2.485654428238125	262204	t	t		4	vc	azonošítanak	azonosítanak	anak	3581	0.6210194365539451	nak	azonošítnak	azonosítnak	3	-2.455863629738295	1193.6666666666667	7.084785081330323	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
sorít	szorít	[/V][Prs.NDef.3Pl]	2.371761922066822	201719	t	t		2	vc	sorítanak	szorítanak	anak	3554	0.6177325390113249	nak	sorítnak	szorítnak	16	-1.728864901802033	222.125	5.403240286474816	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ságuld	száguld	[/V][Prs.NDef.3Pl]	1.6960677532704322	42565	ld	l	d	2	cc	ságuldanak	száguldanak	anak	3516	0.6130639819437764	nak	ságuldnak	száguldnak	32	-1.427834906138052	109.875	4.6993433560053415	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ságuldnak
tanít	tanít	[/V][Prs.NDef.2Sg]	2.9108935588957916	698037	t	t		2	vc	tanítas	tanítasz	as	3411	0.5998968349494394	s	taníts	tanítsz	51	-1.2254147083600215	66.88235294117646	4.20293514969432	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ḏűjt	gyűjt	[/V][Prs.NDef.2Sg]	2.9400629622305536	746531	jt	j	t	1	cc	ḏűjtes	gyűjtesz	es	3317	0.5877605870615245	s	ḏűjts	gyűjtsz	7	-2.087886844443701	473.85714285714283	6.1609058898917395	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ḏűjts
rajong	rajong	[/V][Prs.NDef.2Sg]	2.0252970219361894	90841	ng	n	g	2	cc	rajongas	rajongasz	as	202	-0.627633515011334	s	rajongs	rajongsz	3314	0.5873676196253601	0.06095353047676524	-2.7976435005853033	TRUE	Prs.NDef.2Sg (mondas)	4096	test	rajongs
kerít	kerít	[/V][Prs.NDef.3Pl]	1.9659047714686289	79230	t	t		2	vc	kerítenek	kerítenek	enek	3295	0.5848705344720708	nek	kerítnek	kerítnek	3	-2.455863629738295	1098.3333333333333	7.001549158268498	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
erest	ereszt	[/V][Prs.NDef.3Pl]	2.0182700425231386	89383	st	s	t	2	cc	erestenek	eresztenek	enek	3168	0.567800288459498	nek	erestnek	eresztnek	3	-2.455863629738295	1056	6.962243464266207	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	erestnek
sorong	szorong	[/V][Prs.NDef.3Pl]	1.6523630266366331	38490	ng	n	g	2	cc	soronganak	szoronganak	anak	3148	0.5650498392290692	nak	sorongnak	szorongnak	255	-0.5264447040240027	12.345098039215687	2.5132590643788677	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	sorongnak
veršeng	verseng	[/V][Prs.NDef.2Pl]	1.673041590197379	40367	ng	n	g	2	cc	veršengetek	versengetek	etek	34	-1.4015059674157029	tek	veršengtek	versengtek	3139	0.5638064312420846	0.01083147499203568	-4.525299032225792	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	veršengtek
minőšít	minősít	[/V][Prs.NDef.3Pl]	2.340403027066437	187667	t	t		3	vc	minőšítenek	minősítenek	enek	3134	0.5631141076746135	nek	minőšítnek	minősítnek	1	-2.932984884457958	3134	8.050065422915965	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
hejettešít	helyettesít	[/V][Prs.NDef.3Pl]	2.536019299462303	294445	t	t		4	vc	hejettešítenek	helyettesítenek	enek	3131	0.5626981831589574	nek	hejettešítnek	helyettesítnek	6	-2.1548336340743144	521.8333333333334	6.2573482520983505	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ṉújt	nyújt	[/V][Prs.NDef.2Sg]	3.490448433130639	2651144	jt	j	t	1	cc	ṉújtas	nyújtasz	as	3112	0.5600547038596935	s	ṉújts	nyújtsz	53	-1.2087090148571689	58.716981132075475	4.0727289717461606	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ṉújts
tilt	tilt	[/V][Prs.NDef.3Pl]	2.4688841658205796	252272	lt	l	t	1	cc	tiltanak	tiltanak	anak	3102	0.5586569090196283	nak	tiltnak	tiltnak	2	-2.6319548887939765	1551	7.346655163176539	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	tiltnak
óhajt	óhajt	[/V][Prs.NDef.3Pl]	1.6797460062903842	40995	jt	j	t	2	cc	óhajtanak	óhajtanak	anak	3102	0.5586569090196283	nak	óhajtnak	óhajtnak	9	-1.978742375018633	344.6666666666667	5.8425777664002645	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	óhajtnak
árt	árt	[/V][Prs.NDef.2Sg]	2.658968559291343	390799	rt	r	t	1	cc	ártas	ártasz	as	2962	0.5386001697272318	s	árts	ártsz	46	-1.2702270527763837	64.3913043478261	4.164978598338649	TRUE	Prs.NDef.2Sg (mondas)	4096	test	árts
fesít	feszít	[/V][Prs.NDef.3Pl]	1.940817998897179	74783	t	t		2	vc	fesítenek	feszítenek	enek	2956	0.5377195452648303	nek	fesítnek	feszítnek	6	-2.1548336340743144	492.6666666666667	6.199832812840038	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ajánl	ajánl	[/V][Prs.NDef.2Sg]	3.322595137004172	1801275	nl	n	l	2	cc	ajánlas	ajánlasz	as	2948	0.536542594729056	s	ajánls	ajánlsz	111	-0.8876619056713004	26.55855855855856	3.2793520519968933	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ajánls
alakít	alakít	[/V][Prs.NDef.2Sg]	3.073036794898776	1013962	t	t		3	vc	alakítas	alakítasz	as	2915	0.531653674637075	s	alakíts	alakítsz	15	-1.756893625402277	194.33333333333334	5.269574897682383	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
bojong	bolyong	[/V][Prs.NDef.3Pl]	1.5543797744589725	30716	ng	n	g	2	cc	bojonganak	bolyonganak	anak	2855	0.522621228123909	nak	bojongnak	bolyongnak	273	-0.49682223741720183	10.457875457875458	2.347355326905151	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	bojongnak
borít	borít	[/V][Prs.NDef.3Pl]	2.326496703561112	181753	t	t		2	vc	borítanak	borítanak	anak	2825	0.5180335676974994	nak	borítnak	borítnak	11	-1.8915921992997329	256.8181818181818	5.548368370782171	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
šegít	segít	[/V][Prs.NDef.2Pl]	3.737458026782751	4682124	t	t		2	vc	šegítetek	segítetek	etek	2797	0.5137075819135694	tek	šegíttek	segíttek	99	-0.937349689860408	28.252525252525253	3.34118284306737	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
zeng	zeng	[/V][Prs.NDef.3Pl]	1.7743979085034178	50978	ng	n	g	1	cc	zengenek	zengenek	enek	2728	0.5028594815264835	nek	zengnek	zengnek	995	0.06483819628776764	2.741708542713568	1.00858128180476	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	zengnek
hasnošít	hasznosít	[/V][Prs.NDef.3Pl]	2.277622533737117	162408	t	t		3	vc	hasnošítanak	hasznosítanak	anak	2693	0.4972514689535526	nak	hasnošítnak	hasznosítnak	2	-2.6319548887939765	1346.5	7.205263912251653	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ragast	ragaszt	[/V][Prs.NDef.3Pl]	2.1034803212938553	108759	st	s	t	2	cc	ragastanak	ragasztanak	anak	2659	0.49173345287360926	nak	ragastnak	ragasztnak	1	-2.932984884457958	2659	7.88570539124302	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ragastnak
tistít	tisztít	[/V][Prs.NDef.3Pl]	2.3755005592909164	203463	t	t		2	vc	tistítanak	tisztítanak	anak	2642	0.4889479288205506	nak	tistítnak	tisztítnak	6	-2.1548336340743144	440.3333333333333	6.087532015854215	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
örvend	örvend	[/V][Prs.NDef.2Pl]	2.1193126646506104	112797	nd	n	d	2	cc	örvendetek	örvendetek	etek	21	-1.6107655897240385	tek	örvendtek	örvendtek	2639	0.4884545057620919	0.007957559681697613	-4.833632898779901	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	örvendtek
hajt	hajt	[/V][Prs.NDef.2Sg]	2.919594521957997	712163	jt	j	t	1	cc	hajtas	hajtasz	as	2632	0.4873010004839601	s	hajts	hajtsz	9	-1.978742375018633	292.44444444444446	5.678274715108988	TRUE	Prs.NDef.2Sg (mondas)	4096	test	hajts
indít	indít	[/V][Prs.NDef.2Sg]	3.083867182587013	1039566	t	t		2	vc	indítas	indítasz	as	2596	0.4813198036703738	s	indíts	indítsz	15	-1.756893625402277	173.06666666666666	5.153676876721771	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
sabadít	szabadít	[/V][Prs.NDef.3Pl]	2.004598196988304	86613	t	t		3	vc	sabadítanak	szabadítanak	anak	2561	0.4754246940104718	nak	sabadítnak	szabadítnak	12	-1.853803638410333	213.41666666666666	5.363246436411525	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
hašít	hasít	[/V][Prs.NDef.3Pl]	1.744366525753307	47572	t	t		2	vc	hašítanak	hasítanak	anak	2559	0.4750854014292276	nak	hašítnak	hasítnak	11	-1.8915921992997329	232.63636363636363	5.449476563361419	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
elégít	elégít	[/V][Prs.NDef.3Pl]	1.950148263674172	76407	t	t		3	vc	elégítenek	elégítenek	enek	2535	0.47099307921139694	nek	elégítnek	elégítnek	1	-2.932984884457958	2535	7.837948916025283	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
varr	varr	[/V][Prs.NDef.3Pl]	2.1150449597688534	111694	rr	r	r	1	cc	varranak	varranak	anak	1	-2.932984884457958	nak	varrnak	varrnak	2478	0.4611164175820868	4.035512510088781e-4	-7.815207062189088	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	varrnak
gerjest	gerjeszt	[/V][Prs.NDef.3Pl]	1.5671280377017365	31631	st	s	t	2	cc	gerjestenek	gerjesztenek	enek	2454	0.4568896739330277	nek	gerjestnek	gerjesztnek	1	-2.932984884457958	2454	7.805474625270857	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	gerjestnek
